Date,adj_close,close,high,low,open,volume
2010-01-04,20.14529609680176,34.494998931884766,34.994998931884766,33.44499969482422,33.790000915527344,13458360
2010-01-11,20.924943923950195,35.83000183105469,36.060001373291016,33.5,34.619998931884766,18478131
2010-01-18,20.83442497253418,35.67499923706055,37.380001068115234,35.279998779296875,35.994998931884766,17172855
2010-01-25,20.63877868652344,35.34000015258789,36.25,34.79999923706055,35.334999084472656,12939132
2010-02-01,19.69852828979492,33.72999954223633,35.994998931884766,33.72999954223633,35.255001068115234,11981445
2010-02-08,20.22997283935547,34.63999938964844,35.165000915527344,33.72499084472656,33.810001373291016,11677161
2010-02-15,20.393497467041016,34.91999816894531,35.755001068115234,34.189998626708984,34.83000183105469,13060682
2010-02-22,19.789043426513672,33.88499069213867,34.79999923706055,33.099998474121094,34.79999923706055,13059953
2010-03-01,21.02422332763672,36.0,36.31499862670898,34.154998779296875,34.279998779296875,14222409
2010-03-08,20.939542770385746,35.85499954223633,37.0099983215332,35.685001373291016,36.21500015258789,14468368
2010-03-15,20.942461013793945,35.86000061035156,36.255001068115234,35.400001525878906,35.79999923706055,12976822
2010-03-22,20.8169002532959,35.64500045776367,36.18999862670898,35.05500030517578,35.849998474121094,9213623
2010-03-29,21.44762420654297,36.72499847412109,36.72499847412109,35.34000015258789,35.67499923706055,8532935
2010-04-05,21.84183120727539,37.400001525878906,37.40999984741211,36.150001525878906,36.72499847412109,9464022
2010-04-12,22.42000389099121,38.38999938964844,39.220001220703125,37.30500030517578,37.68000030517578,17021377
2010-04-19,22.151351928710938,37.93000030517578,38.560001373291016,37.625,38.275001525878906,14712349
2010-04-26,21.514789581298828,36.84000015258789,38.47999954223633,35.68000030517578,38.18000030517578,15385793
2010-05-03,20.022655487060547,34.28499984741211,37.244998931884766,32.505001068115234,36.70000076293945,27419412
2010-05-10,20.90103530883789,34.70500183105469,36.125,33.755001068115234,35.0,22339083
2010-05-17,20.02777671813965,33.255001068115234,34.97999954223633,32.61000061035156,34.22999954223633,17611348
2010-05-24,20.362024307250977,33.810001373291016,34.08000183105469,32.05500030517578,33.494998931884766,18922320
2010-05-31,20.45235824584961,33.959999084472656,34.90999984741211,32.97999954223633,33.814998626708984,13310599
2010-06-07,20.247594833374023,33.619998931884766,33.8650016784668,32.76499938964844,33.27000045776367,15263273
2010-06-14,21.090744018554688,35.02000045776367,35.47499084472656,33.5,33.665000915527344,16400281
2010-06-21,20.29878807067871,33.70500183105469,35.75,33.61000061035156,35.61000061035156,11900493
2010-06-28,19.353248596191406,32.13499069213867,34.060001373291016,31.809999465942383,33.709999084472656,15663762
2010-07-05,20.83478546142578,34.595001220703125,34.9900016784668,32.35499954223633,32.44499969482422,16005163
2010-07-12,20.95523452758789,34.79499053955078,35.77000045776367,34.435001373291016,34.72499084472656,13403466
2010-07-19,21.4641342163086,35.63999938964844,35.95000076293945,34.20500183105469,34.53499984741211,12976300
2010-07-26,21.27442741394043,35.32500076293945,35.9900016784668,34.4900016784668,35.94499969482422,11159354
2010-08-02,21.59362030029297,35.85499954223633,36.29499053955078,35.29999923706055,35.5,9186368
2010-08-09,21.39788818359375,35.529998779296875,36.52000045776367,35.27000045776367,36.125,9348146
2010-08-16,21.53038215637207,35.75,37.1150016784668,35.23500061035156,35.665000915527344,11071765
2010-08-23,21.50930404663086,35.71500015258789,36.380001068115234,34.18000030517578,35.75,12517621
2010-08-30,22.792097091674805,37.845001220703125,38.2400016784668,35.349998474121094,35.69499969482422,17187142
2010-09-06,22.557222366333008,37.45500183105469,38.040000915527344,37.04499053955078,38.040000915527344,9141006
2010-09-13,24.101985931396484,40.02000045776367,40.68000030517578,36.98500061035156,37.86000061035156,23105125
2010-09-20,24.860815048217773,41.27999877929688,41.27999877929688,39.5099983215332,40.060001373291016,16842848
2010-09-27,23.56898498535156,39.13499069213867,41.20000076293945,39.0,41.20000076293945,14633003
2010-10-04,23.240772247314453,38.59000015258789,39.68999862670898,38.32500076293945,39.04999923706055,13104356
2010-10-11,23.189584732055664,38.505001068115234,40.400001525878906,38.084999084472656,38.69499969482422,16188172
2010-10-18,23.32508850097656,38.72999954223633,38.880001068115234,37.53499984741211,38.21500015258789,12461575
2010-10-25,23.355195999145508,38.77999877929688,39.2599983215332,38.52000045776367,38.93000030517578,7181133
2010-11-01,22.89748954772949,38.02000045776367,39.23500061035156,37.959999084472656,39.005001068115234,8649050
2010-11-08,22.6445426940918,37.59999847412109,38.17499923706055,37.11000061035156,37.959999084472656,9013475
2010-11-15,23.017942428588867,38.220001220703125,39.05500030517578,37.27999877929688,37.38499069213867,13804546
2010-11-22,21.93388938903809,36.41999816894531,38.68000030517578,35.86000061035156,38.59999847412109,13448776
2010-11-29,19.93743705749512,33.10499954223633,36.92499923706055,31.325000762939453,36.5099983215332,35533661
2010-12-06,19.127412796020508,31.76000022888184,33.095001220703125,31.76000022888184,33.095001220703125,20130389
2010-12-13,19.898292541503903,33.040000915527344,33.63499069213867,31.76000022888184,31.864999771118164,15203395
2010-12-20,19.15752601623535,31.809999465942383,33.33000183105469,31.700000762939453,33.290000915527344,9948640
2010-12-27,18.57936286926269,30.850000381469727,32.31999969482422,30.850000381469727,32.0,5500250
2011-01-03,19.52489471435547,32.41999816894531,33.04499053955078,31.0,31.209999084472656,12969956
2011-01-10,20.00970268249512,33.22499084472656,34.400001525878906,31.81999969482422,32.30500030517578,15260304
2011-01-17,20.05788803100586,33.30500030517578,33.540000915527344,32.11000061035156,33.29999923706055,14339133
2011-01-24,20.46138572692871,33.97499084472656,34.5,33.05500030517578,33.42499923706055,12863048
2011-01-31,21.440046310424805,35.599998474121094,36.61000061035156,34.45500183105469,34.79999923706055,20619827
2011-02-07,21.30454063415528,35.375,35.845001220703125,34.75,35.54499053955078,9545460
2011-02-14,21.683961868286133,36.005001068115234,36.220001220703125,35.400001525878906,35.88499069213867,10874789
2011-02-21,21.40390968322754,35.540000915527344,36.16999816894531,34.43000030517578,35.994998931884766,11508670
2011-02-28,19.42853546142578,32.2599983215332,35.9900016784668,32.099998474121094,35.369998931884766,33336170
2011-03-07,19.265932083129883,31.989999771118164,33.03499984741211,31.825000762939453,32.20000076293945,16027664
2011-03-14,18.489032745361328,30.700000762939453,32.1150016784668,29.825000762939453,31.93000030517578,26965123
2011-03-21,19.04008674621582,31.614999771118164,32.040000915527344,30.94499969482422,31.14999961853028,12678419
2011-03-28,19.50381088256836,32.38499069213867,32.415000915527344,31.239999771118164,31.614999771118164,12587224
2011-04-04,19.15752601623535,31.809999465942383,32.5,31.690000534057617,32.38499069213867,9861637
2011-04-11,18.42880630493164,30.600000381469727,31.95499992370605,30.315000534057617,31.700000762939453,12537033
2011-04-18,18.72390937805176,31.09000015258789,31.27499961853028,29.86000061035156,30.575000762939453,11687962
2011-04-25,19.27797508239746,32.0099983215332,32.099998474121094,30.8799991607666,31.09000015258789,7905343
2011-05-02,18.961793899536133,31.48500061035156,32.275001525878906,30.6299991607666,32.275001525878906,16655369
2011-05-09,18.43181610107422,30.604999542236328,31.34000015258789,30.375,31.34000015258789,16646356
2011-05-16,18.35352325439453,30.475000381469727,31.315000534057617,30.059999465942383,30.44499969482422,16266486
2011-05-23,18.269210815429688,30.334999084472656,30.69499969482422,30.06999969482422,30.26000022888184,12041859
2011-05-30,18.17887115478516,30.184999465942383,30.98500061035156,29.96999931335449,30.36000061035156,13505865
2011-06-06,17.570602416992188,29.174999237060547,30.21500015258789,29.1299991607666,30.104999542236328,16814846
2011-06-13,16.432353973388672,27.28499984741211,29.63500022888184,25.950000762939453,29.295000076293945,32002281
2011-06-20,16.107141494750977,26.7450008392334,27.434999465942383,26.5049991607666,26.739999771118164,17626162
2011-06-27,16.959318161010742,28.15999984741211,28.4950008392334,26.290000915527344,26.700000762939453,30809858
2011-07-04,14.005288124084473,23.2549991607666,28.38999938964844,23.030000686645508,28.09000015258789,86809411
2011-07-11,13.6369047164917,21.76000022888184,23.270000457763672,21.32999992370605,23.100000381469727,28185720
2011-07-18,13.86251735687256,22.1200008392334,22.32999992370605,21.440000534057617,21.59499931335449,22890319
2011-07-25,12.909939765930176,20.600000381469727,22.40999984741211,20.27499961853028,22.020000457763672,20853009
2011-08-01,11.728617668151855,18.71500015258789,20.975000381469727,18.25,20.88999938964844,33633937
2011-08-08,11.951092720031738,19.06999969482422,19.09499931335449,16.674999237060547,18.540000915527344,41757243
2011-08-15,11.584476470947266,18.48500061035156,20.174999237060547,18.100000381469727,19.354999542236328,24217317
2011-08-22,11.515541076660156,18.375,19.34499931335449,17.854999542236328,18.350000381469727,14074023
2011-08-29,11.067452430725098,17.65999984741211,18.9950008392334,17.46500015258789,18.739999771118164,28521368
2011-09-05,10.152477264404297,16.200000762939453,17.540000915527344,16.190000534057617,17.5,25285331
2011-09-12,10.30288314819336,16.440000534057617,16.860000610351562,14.654999732971191,15.75,32929979
2011-09-19,9.698122024536133,15.475000381469728,16.350000381469727,14.704999923706056,16.184999465942383,23919208
2011-09-26,10.741572380065918,17.139999389648438,17.469999313354492,15.170000076293944,15.31999969482422,20372180
2011-10-03,10.81677532196045,17.260000228881836,18.145000457763672,16.604999542236328,16.825000762939453,22708352
2011-10-10,10.810507774353027,17.25,18.010000228881836,16.774999618530273,17.395000457763672,19299015
2011-10-17,11.330665588378906,18.07999992370605,18.100000381469727,16.655000686645508,17.344999313354492,19796300
2011-10-24,12.552724838256836,20.030000686645508,20.18000030517578,17.940000534057617,18.125,26336690
2011-10-31,12.320844650268556,19.65999984741211,20.51000022888184,18.44499969482422,19.84000015258789,26649399
2011-11-07,12.68432903289795,20.239999771118164,20.239999771118164,18.700000762939453,19.075000762939453,22356780
2011-11-14,11.550008773803713,18.43000030517578,20.299999237060547,18.350000381469727,20.184999465942383,14856994
2011-11-21,10.848111152648926,17.309999465942383,18.46999931335449,16.90999984741211,18.299999237060547,15994538
2011-11-28,12.43678379058838,19.84499931335449,20.5,17.389999389648438,17.4950008392334,23448500
2011-12-05,11.60641098022461,18.520000457763672,20.34499931335449,17.604999542236328,20.049999237060547,20427435
2011-12-12,10.03027057647705,16.0049991607666,18.36000061035156,16.0,18.295000076293945,20350793
2011-12-19,10.685168266296388,17.049999237060547,17.579999923706055,15.81999969482422,15.899999618530272,13510806
2011-12-26,11.039252281188965,17.614999771118164,17.614999771118164,16.665000915527344,17.049999237060547,5616668
2012-01-02,10.409421920776367,16.610000610351562,18.30500030517578,16.565000534057617,17.565000534057617,11944424
2012-01-09,10.506559371948242,16.764999389648438,17.024999618530273,16.44499969482422,16.71500015258789,14357337
2012-01-16,10.653833389282228,17.0,17.90999984741211,16.270000457763672,16.700000762939453,19559363
2012-01-23,11.443470001220703,18.26000022888184,18.6200008392334,16.739999771118164,16.950000762939453,20990549
2012-01-30,11.521809577941896,18.38500022888184,18.395000457763672,17.06999969482422,18.19499969482422,17145963
2012-02-06,11.073721885681152,17.670000076293945,18.440000534057617,17.594999313354492,18.315000534057617,10795376
2012-02-13,11.24919605255127,17.950000762939453,18.075000762939453,17.125,17.799999237060547,10154887
2012-02-20,11.481073379516602,18.31999969482422,18.43000030517578,17.709999084472656,18.09499931335449,10961045
