ticker,date,signal,close,rsi14,rsi_support_th,drawdown_20d,drawdown_entry_th,drawdown_overshoot_x,drawdown_overshoot_label,macd_hist,primed,buy_window_active,grace_entry,reason
IQQY.DE,2026-03-31,BUY,36.29499816894531,42.50960280199316,56.56329920483753,0.04574738229123947,0.02055544180870298,2.23,moderate,-0.04077006153665752,False,True,False,"drawdown_macd_turn, rsi14=42.51, rsi_sup=56.56, dd20=0.046, dd_th=0.021, bullish_day, macd_improving, buy_window_open"
VUAA.MI,2026-04-01,WAIT,126.6251983642578,79.46064409654028,58.918375608907624,0.0,0.01984644354740262,0.0,mild,0.8603685521592688,False,False,False,"drawdown_macd_turn, rsi14=79.46, rsi_sup=58.92, dd20=0.000, dd_th=0.020, bullish_day, macd_improving"
XMEU.DE,2026-03-31,BUY,106.04000091552734,42.07223767993685,56.77218610729332,0.045544533106113345,0.022021235417377428,2.07,moderate,-0.1462046539167985,False,True,False,"drawdown_macd_turn, rsi14=42.07, rsi_sup=56.77, dd20=0.046, dd_th=0.022, bullish_day, macd_improving, buy_window_open"
