ticker,commodity_type,date,signal,close,rsi14,drawdown,drawdown_entry_th,drawdown_overshoot_x,drawdown_overshoot_label,macd_hist,structural_bull,primed,reason
XAD5.MI,gold,2026-04-08,STRONG_BUY,389.6700134277344,47.841864197995164,0.09532653056742091,0.046044594010280944,2.07,exceptional,0.6392250402180277,True,False,"commodity_type=gold, structural_bull, deep_dip, turn_confirm, rsi14=47.84, dd=0.095, dd_th=0.046"
XAG,silver,2026-04-02,WAIT,61.554938,42.940536147583906,0.19726751700189243,0.09043792892285274,2.18,exceptional,-0.008749925391684066,True,False,"commodity_type=silver, structural_bull, deep_dip, rsi14=42.94, dd=0.197, dd_th=0.090"
XAU,gold,2026-04-02,STRONG_BUY,4040.783246,46.50522536028356,0.10238203755404064,0.04902741796801738,2.09,exceptional,-3.032771073828485,True,False,"commodity_type=gold, structural_bull, deep_dip, turn_confirm, rsi14=46.51, dd=0.102, dd_th=0.049"
