ticker,date,signal,close,rsi14,rsi_support_th,drawdown_20d,drawdown_entry_th,drawdown_overshoot_x,drawdown_overshoot_label,macd_hist,primed,buy_window_active,grace_entry,reason
IQQY.DE,2026-04-07,BUY,36.744998931884766,47.51302657152887,56.3970248682788,0.023258905498224118,0.020675978383092916,1.12,mild,0.11277202445399503,False,True,False,"drawdown_macd_turn, rsi14=47.51, rsi_sup=56.40, dd20=0.023, dd_th=0.021, macd_improving, buy_window_open"
VUAA.MI,2026-04-07,BUY,109.1500015258789,43.417807226942756,58.78769937414325,0.031757311491594976,0.02005661051298439,1.58,moderate,-0.03834980760502771,False,True,False,"drawdown_macd_turn, rsi14=43.42, rsi_sup=58.79, dd20=0.032, dd_th=0.020, macd_improving, buy_window_open"
XMEU.DE,2026-04-07,BUY,107.55999755859376,47.812385047588684,56.71712990109817,0.023424748913673556,0.02222311093675427,1.05,mild,0.3255618383736776,False,True,False,"drawdown_macd_turn, rsi14=47.81, rsi_sup=56.72, dd20=0.023, dd_th=0.022, macd_improving, buy_window_open"
