ticker,date,signal,close,rsi14,rsi_support_th,drawdown_20d,drawdown_entry_th,drawdown_overshoot_x,drawdown_overshoot_label,macd_hist,primed,buy_window_active,grace_entry,reason
IQQY.DE,2026-04-08,WAIT,38.16999816894531,59.61199320797755,56.3970248682788,0.0,0.02080820534244423,0.0,mild,0.2070795588344418,False,False,False,"drawdown_macd_turn, rsi14=59.61, rsi_sup=56.40, dd20=0.000, dd_th=0.021, bullish_day, macd_improving"
VUAA.MI,2026-04-08,WAIT,111.4499969482422,55.20108652724466,58.64684818623895,0.011354620514279119,0.02022523211611411,0.56,mild,0.16015173046520403,False,False,False,"drawdown_macd_turn, rsi14=55.20, rsi_sup=58.65, dd20=0.011, dd_th=0.020, bullish_day, macd_improving"
XMEU.DE,2026-04-08,WAIT,111.76000213623048,59.94568230752649,56.70825224912494,0.0,0.02249042555956661,0.0,mild,0.6068230107610055,False,False,False,"drawdown_macd_turn, rsi14=59.95, rsi_sup=56.71, dd20=0.000, dd_th=0.022, bullish_day, macd_improving"
